paper_id,title,authors,published,file_path,json_file_path,extraction_status,sections_count,figures_count,tables_count,citations_count,error_message
2503.15926v1,Modeling Face Emotion Perception from Naturalistic Face Viewing: Insights from Fixational Events and Gaze Strategies,"Meisam J. Seikavandi, Maria J. Barrett, Paolo Burelli",2025-03-20 08:01:59+00:00,././arvix_papers/2503.15926v1.pdf,extracted_data/2503.15926v1.json,Success,28,14,2,25,
2503.16532v1,"Modelling Emotions in Face-to-Face Setting: The Interplay of Eye-Tracking, Personality, and Temporal Dynamics","Meisam Jamshidi Seikavandi, Jostein Fimland, Maria Barrett, Paolo Burelli",2025-03-18 13:15:32+00:00,././arvix_papers/2503.16532v1.pdf,extracted_data/2503.16532v1.json,Success,35,9,17,44,
2503.12623v2,MAVEN: Multi-modal Attention for Valence-Arousal Emotion Network,"Vrushank Ahire, Kunal Shah, Mudasir Nazir Khan, Nikhil Pakhale, Lownish Rai Sookha, M. A. Ganaie, Abhinav Dhall",2025-03-16 19:32:32+00:00,././arvix_papers/2503.12623v2.pdf,extracted_data/2503.12623v2.json,Success,39,5,13,55,
2503.12261v2,"United we stand, Divided we fall: Handling Weak Complementary Relationships for Audio-Visual Emotion Recognition in Valence-Arousal Space","R. Gnana Praveen, Jahangir Alam, Eric Charton",2025-03-15 21:03:20+00:00,././arvix_papers/2503.12261v2.pdf,extracted_data/2503.12261v2.json,Success,22,2,3,59,
2503.12260v1,Enhancing Facial Expression Recognition through Dual-Direction Attention Mixed Feature Networks and CLIP: Application to 8th ABAW Challenge,"Josep Cabacas-Maso, Elena Ortega-Beltrán, Ismael Benito-Altamirano, Carles Ventura",2025-03-15 21:03:03+00:00,././arvix_papers/2503.12260v1.pdf,extracted_data/2503.12260v1.json,Success,13,3,6,34,
2503.10104v1,Mamba-VA: A Mamba-based Approach for Continuous Emotion Recognition in Valence-Arousal Space,"Yuheng Liang, Zheyu Wang, Feng Liu, Mingzhou Liu, Yu Yao",2025-03-13 07:02:07+00:00,././arvix_papers/2503.10104v1.pdf,extracted_data/2503.10104v1.json,Success,13,0,7,32,
2503.09929v1,Emotion Recognition with CLIP and Sequential Learning,"Weiwei Zhou, Chenkun Ling, Zefeng Cai",2025-03-13 01:02:06+00:00,././arvix_papers/2503.09929v1.pdf,extracted_data/2503.09929v1.json,Success,16,0,9,24,
2503.09672v1,Mechanoreceptive A$β$ primary afferents discriminate naturalistic social touch inputs at a functionally relevant time scale,"Shan Xu, Steven C. Hauser, Saad S. Nagi, James A. Jablonski, Merat Rezaei, Ewa Jarocka, Andrew G. Marshall, Håkan Olausson, Sarah McIntyre, Gregory J. Gerling",2025-03-12 17:27:47+00:00,././arvix_papers/2503.09672v1.pdf,extracted_data/2503.09672v1.json,Success,23,41,2,73,
2503.10688v3,CULEMO: Cultural Lenses on Emotion -- Benchmarking LLMs for Cross-Cultural Emotion Understanding,"Tadesse Destaw Belay, Ahmed Haj Ahmed, Alvin Grissom II, Iqra Ameer, Grigori Sidorov, Olga Kolesnikova, Seid Muhie Yimam",2025-03-12 01:01:30+00:00,././arvix_papers/2503.10688v3.pdf,extracted_data/2503.10688v3.json,Success,36,12,4,44,
2503.08974v1,Beyond Overfitting: Doubly Adaptive Dropout for Generalizable AU Detection,"Yong Li, Yi Ren, Xuesong Niu, Yi Ding, Xiu-Shen Wei, Cuntai Guan",2025-03-12 00:34:43+00:00,././arvix_papers/2503.08974v1.pdf,extracted_data/2503.08974v1.json,Success,10,20,3,41,
2503.14513v1,Synthetic Data Generation of Body Motion Data by Neural Gas Network for Emotion Recognition,Seyed Muhammad Hossein Mousavi,2025-03-11 13:16:30+00:00,././arvix_papers/2503.14513v1.pdf,extracted_data/2503.14513v1.json,Success,26,21,1,69,
2503.07969v1,7ABAW-Compound Expression Recognition via Curriculum Learning,"Chen Liu, Feng Qiu, Wei Zhang, Lincheng Li, Dadong Wang, Xin Yu",2025-03-11 01:53:34+00:00,././arvix_papers/2503.07969v1.pdf,extracted_data/2503.07969v1.json,Success,15,3,12,61,
2503.06805v1,Multimodal Emotion Recognition and Sentiment Analysis in Multi-Party Conversation Contexts,"Aref Farhadipour, Hossein Ranjbar, Masoumeh Chapariniya, Teodora Vukovic, Sarah Ebling, Volker Dellwo",2025-03-09 23:14:19+00:00,././arvix_papers/2503.06805v1.pdf,extracted_data/2503.06805v1.json,Success,11,2,6,23,
2503.06463v1,AXAI-CDSS : An Affective Explainable AI-Driven Clinical Decision Support System for Cannabis Use,"Tongze Zhang, Tammy Chung, Anind Dey, Sang Won Bae",2025-03-09 05:40:44+00:00,././arvix_papers/2503.06463v1.pdf,extracted_data/2503.06463v1.json,Success,15,16,2,65,
2503.06405v3,Heterogeneous bimodal attention fusion for speech emotion recognition,"Jiachen Luo, Huy Phan, Lin Wang, Joshua Reiss",2025-03-09 02:50:49+00:00,././arvix_papers/2503.06405v3.pdf,extracted_data/2503.06405v3.json,Success,30,20,3,75,
2503.05858v3,Bimodal Connection Attention Fusion for Speech Emotion Recognition,"Jiachen Luo, Huy Phan, Lin Wang, Joshua D. Reiss",2025-03-08 10:20:57+00:00,././arvix_papers/2503.05858v3.pdf,extracted_data/2503.05858v3.json,Success,17,23,5,38,
2503.05379v2,R1-Omni: Explainable Omni-Multimodal Emotion Recognition with Reinforcement Learning,"Jiaxing Zhao, Xihan Wei, Liefeng Bo",2025-03-07 12:46:42+00:00,././arvix_papers/2503.05379v2.pdf,extracted_data/2503.05379v2.json,Success,19,4,4,8,
2503.13485v1,A Causal Inference Approach for Quantifying Research Impact,"Keiichi Ochiai, Yutaka Matsuo",2025-03-07 10:06:42+00:00,././arvix_papers/2503.13485v1.pdf,extracted_data/2503.13485v1.json,Success,17,4,2,40,
2503.04989v1,Application of integrated gradients explainability to sociopsychological semantic markers,"Ali Aghababaei, Jan Nikadon, Magdalena Formanowicz, Maria Laura Bettinsoli, Carmen Cervone, Caterina Suitner, Tomaso Erseghe",2025-03-06 21:35:24+00:00,././arvix_papers/2503.04989v1.pdf,extracted_data/2503.04989v1.json,Success,18,28,2,70,
2503.04190v1,Personalized Emotion Detection from Floor Vibrations Induced by Footsteps,"Yuyan Wu, Yiwen Dong, Sumer Vaid, Gabriella M. Harari, Hae Young Noh",2025-03-06 08:04:43+00:00,././arvix_papers/2503.04190v1.pdf,extracted_data/2503.04190v1.json,Success,25,32,1,145,
2503.03335v2,iNews: A Multimodal Dataset for Modeling Personalized Affective Responses to News,"Tiancheng Hu, Nigel Collier",2025-03-05 10:09:53+00:00,././arvix_papers/2503.03335v2.pdf,extracted_data/2503.03335v2.json,Success,47,25,54,67,
2503.22687v1,Qieemo: Speech Is All You Need in the Emotion Recognition in Conversations,"Jinming Chen, Jingyi Fang, Yuanzhong Zheng, Yaoxuan Wang, Haojun Fei",2025-03-05 07:02:30+00:00,././arvix_papers/2503.22687v1.pdf,extracted_data/2503.22687v1.json,Success,11,3,2,25,
2503.01750v1,ECG-EmotionNet: Nested Mixture of Expert (NMoE) Adaptation of ECG-Foundation Model for Driver Emotion Recognition,"Nastaran Mansourian, Arash Mohammadi, M. Omair Ahmad, M. N. S. Swamy",2025-03-03 17:19:45+00:00,././arvix_papers/2503.01750v1.pdf,extracted_data/2503.01750v1.json,Success,12,10,0,33,
2504.21184v1,AffectEval: A Modular and Customizable Framework for Affective Computing,"Emily Zhou, Khushboo Khatri, Yixue Zhao, Bhaskar Krishnamachari",2025-04-29 21:40:49+00:00,././arvix_papers/2504.21184v1.pdf,extracted_data/2504.21184v1.json,Success,27,9,4,53,
2504.21154v1,Emotion Recognition in Contemporary Dance Performances Using Laban Movement Analysis,"Muhammad Turab, Philippe Colantoni, Damien Muselet, Alain Tremeau",2025-04-29 20:17:27+00:00,././arvix_papers/2504.21154v1.pdf,extracted_data/2504.21154v1.json,Success,11,10,13,27,
2505.13455v3,Spatiotemporal Emotional Synchrony in Dyadic Interactions: The Role of Speech Conditions in Facial and Vocal Affective Alignment,"Von Ralph Dane Marquez Herbuela, Yukie Nagai",2025-04-29 14:41:55+00:00,././arvix_papers/2505.13455v3.pdf,extracted_data/2505.13455v3.json,Success,14,46,89,26,
2504.20744v1,DB-GNN: Dual-Branch Graph Neural Network with Multi-Level Contrastive Learning for Jointly Identifying Within- and Cross-Frequency Coupled Brain Networks,"Xiang Wang, Hui Xu, Jing Cai, Ta Zhou, Xibei Yang, Wei Xue",2025-04-29 13:24:37+00:00,././arvix_papers/2504.20744v1.pdf,extracted_data/2504.20744v1.json,Success,11,14,1,41,
2504.20342v1,Narrative-Centered Emotional Reflection: Scaffolding Autonomous Emotional Literacy with AI,Shou-Tzu Han,2025-04-29 01:24:46+00:00,././arvix_papers/2504.20342v1.pdf,extracted_data/2504.20342v1.json,Success,22,5,16,76,
2504.19985v1,"Real-Time Imitation of Human Head Motions, Blinks and Emotions by Nao Robot: A Closed-Loop Approach","Keyhan Rayati, Amirhossein Feizi, Alireza Beigy, Pourya Shahverdi, Mehdi Tale Masouleh, Ahmad Kalhor",2025-04-28 17:01:54+00:00,././arvix_papers/2504.19985v1.pdf,extracted_data/2504.19985v1.json,Success,14,17,1,19,
2504.19596v2,Towards Robust Multimodal Physiological Foundation Models: Handling Arbitrary Missing Modalities,"Wei-Bang Jiang, Xi Fu, Yi Ding, Cuntai Guan",2025-04-28 09:00:04+00:00,././arvix_papers/2504.19596v2.pdf,extracted_data/2504.19596v2.json,Success,22,10,27,50,
2504.19549v1,DEEMO: De-identity Multimodal Emotion Recognition and Reasoning,"Deng Li, Bohao Xing, Xin Liu, Baiqiang Xia, Bihan Wen, Heikki Kälviäinen",2025-04-28 07:55:11+00:00,././arvix_papers/2504.19549v1.pdf,extracted_data/2504.19549v1.json,Success,23,11,1,64,
2504.19423v2,MER 2025: When Affective Computing Meets Large Language Models,"Zheng Lian, Rui Liu, Kele Xu, Bin Liu, Xuefei Liu, Yazhou Zhang, Xin Liu, Yong Li, Zebang Cheng, Haolin Zuo, Ziyang Ma, Xiaojiang Peng, Xie Chen, Ya Li, Erik Cambria, Guoying Zhao, Björn W. Schuller, Jianhua Tao",2025-04-28 02:14:08+00:00,././arvix_papers/2504.19423v2.pdf,extracted_data/2504.19423v2.json,Success,26,11,2,33,
2504.18969v2,Advancing Face-to-Face Emotion Communication: A Multimodal Dataset (AFFEC),"Meisam J. Sekiavandi, Laurits Dixen, Jostein Fimland, Sree Keerthi Desu, Antonia-Bianca Zserai, Ye Sul Lee, Maria Barrett, Paolo Burelli",2025-04-26 16:33:31+00:00,././arvix_papers/2504.18969v2.pdf,extracted_data/2504.18969v2.json,Success,48,14,28,44,
2504.18799v1,A Survey on Multimodal Music Emotion Recognition,"Rashini Liyanarachchi, Aditya Joshi, Erik Meijering",2025-04-26 05:11:04+00:00,././arvix_papers/2504.18799v1.pdf,extracted_data/2504.18799v1.json,Success,30,11,17,119,
2504.18673v1,Can Third-parties Read Our Emotions?,"Jiayi Li, Yingfan Zhou, Pranav Narayanan Venkit, Halima Binte Islam, Sneha Arya, Shomir Wilson, Sarah Rajtmajer",2025-04-25 19:52:21+00:00,././arvix_papers/2504.18673v1.pdf,extracted_data/2504.18673v1.json,Success,28,30,1,61,
2504.17974v2,"Optimism, Expectation, or Sarcasm? Multi-Class Hope Speech Detection in Spanish and English","Sabur Butt, Fazlourrahman Balouchzahi, Ahmad Imam Amjad, Maaz Amjad, Hector G. Ceballos, Salud Maria Jimenez-Zafra",2025-04-24 23:00:46+00:00,././arvix_papers/2504.17974v2.pdf,extracted_data/2504.17974v2.json,Success,21,4,3,46,
2504.17224v3,Visual and Textual Prompts in VLLMs for Enhancing Emotion Recognition,"Zhifeng Wang, Qixuan Zhang, Peter Zhang, Wenjia Niu, Kaihao Zhang, Ramesh Sankaranarayana, Sabrina Caldwell, Tom Gedeon",2025-04-24 03:26:30+00:00,././arvix_papers/2504.17224v3.pdf,extracted_data/2504.17224v3.json,Success,27,31,2,50,
2504.17163v2,PhysioSync: Temporal and Cross-Modal Contrastive Learning Inspired by Physiological Synchronization for EEG-Based Emotion Recognition,"Kai Cui, Jia Li, Yu Liu, Xuesong Zhang, Zhenzhen Hu, Meng Wang",2025-04-24 00:48:03+00:00,././arvix_papers/2504.17163v2.pdf,extracted_data/2504.17163v2.json,Success,21,24,4,70,
2504.16573v1,PsyCounAssist: A Full-Cycle AI-Powered Psychological Counseling Assistant System,"Xianghe Liu, Jiaqi Xu, Tao Sun",2025-04-23 09:49:05+00:00,././arvix_papers/2504.16573v1.pdf,extracted_data/2504.16573v1.json,Success,22,1,2,12,
2504.16378v1,Cyberoception: Finding a Painlessly-Measurable New Sense in the Cyberworld Towards Emotion-Awareness in Computing,"Tadashi Okoshi, Zexiong Gao, Tan Yi Zhen, Takumi Karasawa, Takeshi Miki, Wataru Sasaki, Rajesh K. Balan",2025-04-23 02:56:55+00:00,././arvix_papers/2504.16378v1.pdf,extracted_data/2504.16378v1.json,Success,54,18,2,63,
2504.14536v1,The Ephemeral Shadow: Hyperreal Beings in Stimulative Performance,"Dong Zhang, Yanjun Zhou, Jingyi Yu",2025-04-20 08:22:57+00:00,././arvix_papers/2504.14536v1.pdf,extracted_data/2504.14536v1.json,Success,9,7,0,17,
2504.14307v2,Learning from Stochastic Teacher Representations Using Student-Guided Knowledge Distillation,"Muhammad Haseeb Aslam, Clara Martinez, Marco Pedersoli, Alessandro Koerich, Ali Etemad, Eric Granger",2025-04-19 14:08:56+00:00,././arvix_papers/2504.14307v2.pdf,extracted_data/2504.14307v2.json,Success,20,20,7,47,
2504.10351v1,Multimodal Representation Learning Techniques for Comprehensive Facial State Analysis,"Kaiwen Zheng, Xuri Ge, Junchen Fu, Jun Peng, Joemon M. Jose",2025-04-14 16:00:57+00:00,././arvix_papers/2504.10351v1.pdf,extracted_data/2504.10351v1.json,Success,34,17,4,42,
2504.09221v1,CMCRD: Cross-Modal Contrastive Representation Distillation for Emotion Recognition,"Siyuan Kan, Huanyu Wu, Zhenyao Cui, Fan Huang, Xiaolong Xu, Dongrui Wu",2025-04-12 13:56:20+00:00,././arvix_papers/2504.09221v1.pdf,extracted_data/2504.09221v1.json,Success,19,9,16,49,
2504.09156v2,LEL: A Novel Lipschitz Continuity-constrained Ensemble Learning Model for EEG-based Emotion Recognition,"Shengyu Gong, Yueyang Li, Zijian Kang, Weiming Zeng, Hongjie Yan, Zhiguo Zhang, Wai Ting Siok, Nizhuan Wang",2025-04-12 09:41:23+00:00,././arvix_papers/2504.09156v2.pdf,extracted_data/2504.09156v2.json,Success,24,31,9,54,
2504.08486v1,PlugSelect: Pruning Channels with Plug-and-Play Flexibility for Electroencephalography-based Brain Computer Interface,"Xue Yuan, Keren Shi, Ning Jiang, Jiayuan He",2025-04-11 12:24:06+00:00,././arvix_papers/2504.08486v1.pdf,extracted_data/2504.08486v1.json,Success,21,23,17,36,
2504.08281v1,ELSA: A Style Aligned Dataset for Emotionally Intelligent Language Generation,"Vishal Gandhi, Sagar Gandhi",2025-04-11 06:30:16+00:00,././arvix_papers/2504.08281v1.pdf,extracted_data/2504.08281v1.json,Success,12,0,2,30,
2504.07521v2,Why We Feel: Breaking Boundaries in Emotional Reasoning with Multimodal Large Language Models,"Yuxiang Lin, Jingdong Sun, Zhi-Qi Cheng, Jue Wang, Haomin Liang, Zebang Cheng, Yifei Dong, Jun-Yan He, Xiaojiang Peng, Xian-Sheng Hua",2025-04-10 07:33:49+00:00,././arvix_papers/2504.07521v2.pdf,extracted_data/2504.07521v2.json,Success,26,7,2,73,
2504.06461v1,Towards Intelligent VR Training: A Physiological Adaptation Framework for Cognitive Load and Stress Detection,Mahsa Nasri,2025-04-08 22:02:34+00:00,././arvix_papers/2504.06461v1.pdf,extracted_data/2504.06461v1.json,Success,12,2,8,42,
2504.05368v1,Exploring Local Interpretable Model-Agnostic Explanations for Speech Emotion Recognition with Distribution-Shift,"Maja J. Hjuler, Line H. Clemmensen, Sneha Das",2025-04-07 17:38:21+00:00,././arvix_papers/2504.05368v1.pdf,extracted_data/2504.05368v1.json,Success,6,8,3,30,
2504.05158v1,Leveraging Label Potential for Enhanced Multimodal Emotion Recognition,"Xuechun Shao, Yinfeng Yu, Liejun Wang",2025-04-07 15:00:34+00:00,././arvix_papers/2504.05158v1.pdf,extracted_data/2504.05158v1.json,Success,19,10,2,35,
2504.07987v1,mixEEG: Enhancing EEG Federated Learning for Cross-subject EEG Classification with Tailored mixup,"Xuan-Hao Liu, Bao-Liang Lu, Wei-Long Zheng",2025-04-07 06:24:23+00:00,././arvix_papers/2504.07987v1.pdf,extracted_data/2504.07987v1.json,Success,19,9,1,35,
2504.13886v1,Quantifying Emotional Arousal through Pupillary Response: A Novel Approach for Isolating the Luminosity Effect and Predicting Affective States,"Zeel Pansara, Gabriele Navyte, Tatiana Freitas-Mendes, Camila Bottger, Edoardo Franco, Luca Citi, Erik S. Jacobi, Giulia L. Poerio, Helge Gillmeister, Caterina Cinel, Vito De Feo",2025-04-04 16:40:19+00:00,././arvix_papers/2504.13886v1.pdf,extracted_data/2504.13886v1.json,Success,13,29,2,65,
2504.03010v1,Emotion Recognition Using Convolutional Neural Networks,"Shaoyuan Xu, Yang Cheng, Qian Lin, Jan P. Allebach",2025-04-03 20:08:32+00:00,././arvix_papers/2504.03010v1.pdf,extracted_data/2504.03010v1.json,Success,24,24,4,13,
2505.24493v1,MELT: Towards Automated Multimodal Emotion Data Annotation by Leveraging LLM Embedded Knowledge,"Xin Jing, Jiadong Wang, Iosif Tsangko, Andreas Triantafyllopoulos, Björn W. Schuller",2025-05-30 11:45:36+00:00,././arvix_papers/2505.24493v1.pdf,extracted_data/2505.24493v1.json,Success,16,7,8,33,
2505.23962v1,Can Emotion Fool Anti-spoofing?,"Aurosweta Mahapatra, Ismail Rasim Ulgen, Abinay Reddy Naini, Carlos Busso, Berrak Sisman",2025-05-29 19:32:57+00:00,././arvix_papers/2505.23962v1.pdf,extracted_data/2505.23962v1.json,Success,15,3,1,28,
2505.23631v3,Human Empathy as Encoder: AI-Assisted Depression Assessment in Special Education,"Boning Zhao, Xinnuo Li, Yutong Hu",2025-05-29 16:37:15+00:00,././arvix_papers/2505.23631v3.pdf,extracted_data/2505.23631v3.json,Success,26,8,1,27,
2505.23236v1,Towards LLM-Empowered Fine-Grained Speech Descriptors for Explainable Emotion Recognition,"Youjun Chen, Xurong Xie, Haoning Xu, Mengzhe Geng, Guinan Li, Chengxi Deng, Huimeng Wang, Shujie Hu, Xunying Liu",2025-05-29 08:36:28+00:00,././arvix_papers/2505.23236v1.pdf,extracted_data/2505.23236v1.json,Success,18,5,1,49,
2505.23018v3,EmotionTalk: An Interactive Chinese Multimodal Emotion Dataset With Rich Annotations,"Haoqin Sun, Xuechen Wang, Jinghua Zhao, Shiwan Zhao, Jiaming Zhou, Hui Wang, Jiabei He, Aobo Kong, Xi Yang, Yequan Wang, Yonghua Lin, Yong Qin",2025-05-29 02:56:08+00:00,././arvix_papers/2505.23018v3.pdf,extracted_data/2505.23018v3.json,Success,28,8,23,68,
2505.22133v2,Developing a Top-tier Framework in Naturalistic Conditions Challenge for Categorized Emotion Prediction: From Speech Foundation Models and Learning Objective to Data Augmentation and Engineering Choices,"Tiantian Feng, Thanathai Lertpetchpun, Dani Byrd, Shrikanth Narayanan",2025-05-28 08:58:22+00:00,././arvix_papers/2505.22133v2.pdf,extracted_data/2505.22133v2.json,Success,17,5,2,22,
2505.21196v1,Learning Annotation Consensus for Continuous Emotion Recognition,"Ibrahim Shoer, Engin Erzin",2025-05-27 13:43:45+00:00,././arvix_papers/2505.21196v1.pdf,extracted_data/2505.21196v1.json,Success,11,2,1,21,
2505.20512v1,A Feature-level Bias Evaluation Framework for Facial Expression Recognition Models,"Tangzheng Lian, Oya Celiktutan",2025-05-26 20:26:07+00:00,././arvix_papers/2505.20512v1.pdf,extracted_data/2505.20512v1.json,Success,22,12,6,78,
2505.20511v2,"Multimodal Emotion Recognition in Conversations: A Survey of Methods, Trends, Challenges and Prospects","Chengyan Wu, Yiqiang Cai, Yang Liu, Pengxu Zhu, Yun Xue, Ziwei Gong, Julia Hirschberg, Bolei Ma",2025-05-26 20:23:24+00:00,././arvix_papers/2505.20511v2.pdf,extracted_data/2505.20511v2.json,Success,22,10,23,139,
2505.20033v2,EmoNet-Face: An Expert-Annotated Benchmark for Synthetic Emotion Recognition,"Christoph Schuhmann, Robert Kaczmarczyk, Gollam Rabby, Felix Friedrich, Maurice Kraus, Krishna Kalyan, Kourosh Nadi, Huu Nguyen, Kristian Kersting, Sören Auer",2025-05-26 14:19:58+00:00,././arvix_papers/2505.20033v2.pdf,extracted_data/2505.20033v2.json,Success,19,23,13,57,
2506.23075v1,CSBrain: A Cross-scale Spatiotemporal Brain Foundation Model for EEG Decoding,"Yuchen Zhou, Jiamin Wu, Zichen Ren, Zhouheng Yao, Weiheng Lu, Kunyu Peng, Qihao Zheng, Chunfeng Song, Wanli Ouyang, Chao Gou",2025-06-29 03:29:34+00:00,././arvix_papers/2506.23075v1.pdf,extracted_data/2506.23075v1.json,Success,59,39,40,110,
2506.22807v3,FreqDGT: Frequency-Adaptive Dynamic Graph Networks with Transformer for Cross-subject EEG Emotion Recognition,"Yueyang Li, Shengyu Gong, Weiming Zeng, Nizhuan Wang, Wai Ting Siok",2025-06-28 08:18:05+00:00,././arvix_papers/2506.22807v3.pdf,extracted_data/2506.22807v3.json,Success,15,3,13,20,
2507.00055v1,Leveraging Unlabeled Audio-Visual Data in Speech Emotion Recognition using Knowledge Distillation,"Varsha Pendyala, Pedro Morgado, William Sethares",2025-06-26 04:13:47+00:00,././arvix_papers/2507.00055v1.pdf,extracted_data/2507.00055v1.json,Success,14,3,5,30,
2506.20204v1,Affective Priming Score: A Data-Driven Method to Detect Priming in Sequential Datasets,"Eduardo Gutierrez Maestro, Hadi Banaee, Amy Loutfi",2025-06-25 07:48:22+00:00,././arvix_papers/2506.20204v1.pdf,extracted_data/2506.20204v1.json,Success,16,17,1,17,
2506.20199v2,How to Retrieve Examples in In-context Learning to Improve Conversational Emotion Recognition using Large Language Models?,"Mengqi Wang, Tiantian Feng, Shrikanth Narayanan",2025-06-25 07:39:19+00:00,././arvix_papers/2506.20199v2.pdf,extracted_data/2506.20199v2.json,Success,19,9,7,23,
2506.19887v1,MATER: Multi-level Acoustic and Textual Emotion Representation for Interpretable Speech Emotion Recognition,"Hyo Jin Jon, Longbin Jin, Hyuntaek Jung, Hyunseo Kim, Donghun Min, Eun Yi Kim",2025-06-24 05:35:53+00:00,././arvix_papers/2506.19887v1.pdf,extracted_data/2506.19887v1.json,Success,20,7,10,28,
2506.19280v1,Emotion Detection on User Front-Facing App Interfaces for Enhanced Schedule Optimization: A Machine Learning Approach,"Feiting Yang, Antoine Moevus, Steve Lévesque",2025-06-24 03:21:46+00:00,././arvix_papers/2506.19280v1.pdf,extracted_data/2506.19280v1.json,Success,16,13,3,32,
2506.19179v1,Situated Haptic Interaction: Exploring the Role of Context in Affective Perception of Robotic Touch,"Qiaoqiao Ren, Tony Belpaeme",2025-06-23 22:49:09+00:00,././arvix_papers/2506.19179v1.pdf,extracted_data/2506.19179v1.json,Success,14,9,8,29,
2506.19079v1,Reading Smiles: Proxy Bias in Foundation Models for Facial Emotion Recognition,"Iosif Tsangko, Andreas Triantafyllopoulos, Adem Abdelmoula, Adria Mallol-Ragolta, Bjoern W. Schuller",2025-06-23 19:56:30+00:00,././arvix_papers/2506.19079v1.pdf,extracted_data/2506.19079v1.json,Success,21,14,3,54,
2506.18716v1,Multi-modal Anchor Gated Transformer with Knowledge Distillation for Emotion Recognition in Conversation,"Jie Li, Shifei Ding, Lili Guo, Xuan Li",2025-06-23 14:53:22+00:00,././arvix_papers/2506.18716v1.pdf,extracted_data/2506.18716v1.json,Success,25,15,1,30,
2506.18402v1,Infant Cry Emotion Recognition Using Improved ECAPA-TDNN with Multiscale Feature Fusion and Attention Enhancement,"Junyu Zhou, Yanxiong Li, Haolin Yu",2025-06-23 08:39:48+00:00,././arvix_papers/2506.18402v1.pdf,extracted_data/2506.18402v1.json,Success,10,13,7,22,
2506.18201v1,Deciphering Emotions in Children Storybooks: A Comparative Analysis of Multimodal LLMs in Educational Applications,"Bushra Asseri, Estabraq Abdelaziz, Maha Al Mogren, Tayef Alhefdhi, Areej Al-Wabil",2025-06-22 23:20:23+00:00,././arvix_papers/2506.18201v1.pdf,extracted_data/2506.18201v1.json,Success,38,15,2,43,
2506.18084v1,TEM^3-Learning: Time-Efficient Multimodal Multi-Task Learning for Advanced Assistive Driving,"Wenzhuo Liu, Yicheng Qiao, Zhen Wang, Qiannan Guo, Zilong Chen, Meihua Zhou, Xinran Li, Letian Wang, Zhiwei Li, Huaping Liu, Wenshuo Wang",2025-06-22 16:12:27+00:00,././arvix_papers/2506.18084v1.pdf,extracted_data/2506.18084v1.json,Success,17,7,12,55,
2506.17191v1,Facial Landmark Visualization and Emotion Recognition Through Neural Networks,"Israel Juárez-Jiménez, Tiffany Guadalupe Martínez Paredes, Jesús García-Ramírez, Eric Ramos Aguilar",2025-06-20 17:45:34+00:00,././arvix_papers/2506.17191v1.pdf,extracted_data/2506.17191v1.json,Success,12,17,1,15,
2506.16448v1,Consumer-friendly EEG-based Emotion Recognition System: A Multi-scale Convolutional Neural Network Approach,"Tri Duc Ly, Gia H. Ngo",2025-06-19 16:33:31+00:00,././arvix_papers/2506.16448v1.pdf,extracted_data/2506.16448v1.json,Success,20,16,2,71,
2506.16385v1,CLIP-MG: Guiding Semantic Attention with Skeletal Pose Features and RGB Data for Micro-Gesture Recognition on the iMiGUE Dataset,"Santosh Patapati, Trisanth Srinivasan, Amith Adiraju",2025-06-19 15:16:06+00:00,././arvix_papers/2506.16385v1.pdf,extracted_data/2506.16385v1.json,Success,24,2,14,38,
2506.16310v1,Optimizing Multilingual Text-To-Speech with Accents & Emotions,"Pranav Pawar, Akshansh Dwivedi, Jenish Boricha, Himanshu Gohil, Aditya Dubey",2025-06-19 13:35:05+00:00,././arvix_papers/2506.16310v1.pdf,extracted_data/2506.16310v1.json,Success,21,14,0,34,
2506.15834v1,Machine Learning-based Context-Aware EMAs: An Offline Feasibility Study,"Zachary D King, Maryam Khalid, Han Yu, Kei Shibuya, Khadija Zanna, Marzieh Majd, Ryan L Brown, Yufei Shen, Thomas Vaessen, George Kypriotakis, Christopher P Fagundes, Akane Sano",2025-06-18 19:20:47+00:00,././arvix_papers/2506.15834v1.pdf,extracted_data/2506.15834v1.json,Success,26,12,11,55,
2506.15497v1,Foundation of Affective Computing and Interaction,Changzeng Fu,2025-06-18 14:34:58+00:00,././arvix_papers/2506.15497v1.pdf,extracted_data/2506.15497v1.json,Success,150,108,1,19,
2506.15754v1,Explainable speech emotion recognition through attentive pooling: insights from attention-based temporal localization,"Tahitoa Leygue, Astrid Sabourin, Christian Bolzmacher, Sylvain Bouchigny, Margarita Anastassova, Quoc-Cuong Pham",2025-06-18 07:22:47+00:00,././arvix_papers/2506.15754v1.pdf,extracted_data/2506.15754v1.json,Success,16,10,4,33,
2506.14166v1,Affective-CARA: A Knowledge Graph Driven Framework for Culturally Adaptive Emotional Intelligence in HCI,"Nirodya Pussadeniya, Bahareh Nakisa, Mohmmad Naim Rastgoo",2025-06-17 04:06:45+00:00,././arvix_papers/2506.14166v1.pdf,extracted_data/2506.14166v1.json,Success,27,2,29,43,
2506.12325v1,GSDNet: Revisiting Incomplete Multimodal-Diffusion from Graph Spectrum Perspective for Conversation Emotion Recognition,"Yuntao Shou, Jun Yao, Tao Meng, Wei Ai, Cen Chen, Keqin Li",2025-06-14 03:24:19+00:00,././arvix_papers/2506.12325v1.pdf,extracted_data/2506.12325v1.json,Success,15,8,15,22,
